"File","Kind","DefType","DefName","Field","Path","IsNumeric","Value"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Goto_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[4]/animationFrames[1]/li[2]/mouthShapeDef[1]","False","normal"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Goto_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[4]/animationFrames[1]/li[2]/headOffset[1]","False","(0.0,0,0.0015)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Goto_MooGirl","eyeballOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[4]/animationFrames[1]/li[2]/eyeballOffset[1]","False","(0.0,0,0.005)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Goto_MooGirl","li","/Defs[1]/FacialAnimation.FaceAnimationDef[4]/targetJobs[1]/li[1]","False","Goto"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Goto_MooGirl","priority","/Defs[1]/FacialAnimation.FaceAnimationDef[4]/priority[1]","True","10300"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","defName","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/defName[1]","False","Ingest_MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","raceName","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/raceName[1]","False","MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[1]/duration[1]","True","6"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[1]/mouthShapeDef[1]","False","open"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[1]/headOffset[1]","False","(0.0,0,0.004)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[2]/duration[1]","True","6"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[2]/mouthShapeDef[1]","False","tight"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","lidShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[2]/lidShapeDef[1]","False","half"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[2]/headOffset[1]","False","(0.0,0,-0.001)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[3]/duration[1]","True","6"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[3]/mouthShapeDef[1]","False","smile"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[3]/browShapeDef[1]","False","flat"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/animationFrames[1]/li[3]/headOffset[1]","False","(0.0,0,0.001)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","roopIntervalMin","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/roopIntervalMin[1]","True","0"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","roopIntervalMax","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/roopIntervalMax[1]","True","30"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","applyWhenStandingOnly","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/applyWhenStandingOnly[1]","False","true"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","li","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/targetJobs[1]/li[1]","False","Ingest"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Ingest_MooGirl","priority","/Defs[1]/FacialAnimation.FaceAnimationDef[5]/priority[1]","True","10000"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","defName","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/defName[1]","False","LayDown_MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","raceName","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/raceName[1]","False","MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/animationFrames[1]/li[1]/duration[1]","True","120"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","lidShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/animationFrames[1]/li[1]/lidShapeDef[1]","False","close"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/animationFrames[1]/li[1]/browShapeDef[1]","False","flat"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/animationFrames[1]/li[1]/mouthShapeDef[1]","False","normal"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/animationFrames[1]/li[1]/headOffset[1]","False","(0.0,0,-0.002)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","roopIntervalMin","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/roopIntervalMin[1]","True","0"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","roopIntervalMax","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/roopIntervalMax[1]","True","0"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","applyWhenStandingOnly","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/applyWhenStandingOnly[1]","False","true"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","li","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/targetJobs[1]/li[1]","False","LayDown"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDown_MooGirl","priority","/Defs[1]/FacialAnimation.FaceAnimationDef[6]/priority[1]","True","10001"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","defName","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/defName[1]","False","LayDownDream_MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","raceName","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/raceName[1]","False","MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[1]/duration[1]","True","80"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","lidShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[1]/lidShapeDef[1]","False","close"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[1]/mouthShapeDef[1]","False","smile"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[1]/browShapeDef[1]","False","flat"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[2]/duration[1]","True","40"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","lidShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[2]/lidShapeDef[1]","False","close"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[2]/mouthShapeDef[1]","False","normal"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/animationFrames[1]/li[2]/headOffset[1]","False","(0.0,0,0.002)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","roopIntervalMin","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/roopIntervalMin[1]","True","500"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","roopIntervalMax","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/roopIntervalMax[1]","True","1200"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","applyWhenStandingOnly","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/applyWhenStandingOnly[1]","False","true"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","li","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/targetJobs[1]/li[1]","False","LayDown"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","LayDownDream_MooGirl","priority","/Defs[1]/FacialAnimation.FaceAnimationDef[7]/priority[1]","True","10002"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","defName","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/defName[1]","False","Mine_MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","raceName","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/raceName[1]","False","MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[1]/duration[1]","True","18"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[1]/browShapeDef[1]","False","angled"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","lidShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[1]/lidShapeDef[1]","False","half"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[1]/mouthShapeDef[1]","False","tight"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[1]/headOffset[1]","False","(0.0,0,-0.003)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[2]/duration[1]","True","8"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[2]/browShapeDef[1]","False","flat"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[2]/mouthShapeDef[1]","False","open"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","headOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/animationFrames[1]/li[2]/headOffset[1]","False","(0.0,0,0.006)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","roopIntervalMin","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/roopIntervalMin[1]","True","0"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","roopIntervalMax","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/roopIntervalMax[1]","True","0"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","applyWhenStandingOnly","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/applyWhenStandingOnly[1]","False","true"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","li","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/targetJobs[1]/li[1]","False","Mine"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Mine_MooGirl","priority","/Defs[1]/FacialAnimation.FaceAnimationDef[8]/priority[1]","True","10000"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","defName","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/defName[1]","False","Research_MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","raceName","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/raceName[1]","False","MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[1]/duration[1]","True","180"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[1]/browShapeDef[1]","False","flat"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","lidShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[1]/lidShapeDef[1]","False","half"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[1]/mouthShapeDef[1]","False","tight"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","eyeballOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[1]/eyeballOffset[1]","False","(-0.004,0,-0.012)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[2]/duration[1]","True","180"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[2]/browShapeDef[1]","False","s-shaped"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","lidShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[2]/lidShapeDef[1]","False","normal"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[2]/mouthShapeDef[1]","False","tight"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","eyeballOffset","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/animationFrames[1]/li[2]/eyeballOffset[1]","False","(0.004,0,-0.012)"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","applyWhenStandingOnly","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/applyWhenStandingOnly[1]","False","true"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","li","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/targetJobs[1]/li[1]","False","Research"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","Research_MooGirl","priority","/Defs[1]/FacialAnimation.FaceAnimationDef[9]/priority[1]","True","10001"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","defName","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/defName[1]","False","SocialRelax_MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","raceName","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/raceName[1]","False","MooGirl"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[1]/duration[1]","True","180"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[1]/browShapeDef[1]","False","flat"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[1]/mouthShapeDef[1]","False","smile"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","emotionShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[1]/emotionShapeDef[1]","False","blush"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","duration","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[2]/duration[1]","True","90"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","browShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[2]/browShapeDef[1]","False","normal"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","mouthShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[2]/mouthShapeDef[1]","False","open"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","emotionShapeDef","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/animationFrames[1]/li[2]/emotionShapeDef[1]","False","blush"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","li","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/targetJobs[1]/li[1]","False","SocialRelax"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","SocialRelax_MooGirl","priority","/Defs[1]/FacialAnimation.FaceAnimationDef[10]/priority[1]","True","10200"
"1.6\FacialAnimation\Defs\AnimationDefs\MooGirl\ForJobs\MooGirl_JobAnimations.xml","ElementText","FacialAnimation.FaceAnimationDef","StandAndBeSociallyActive_MooGirl","defName","/Defs[1]/FacialAnimation.FaceAnimationDef[11]/defName[1]","False","StandAndBeSociallyActive_MooGirl"
